seed,scenario,diffusion,omega,risk_max,risk_weighted,onestep_vrmse,rollout_error,rollout_growth
2,D0.4_w0.15,0.4,0.15,-0.0007101117605120604,-0.04320341091204687,0.11391166597604752,1.4709630012512207,0.145305997714462
2,D0.4_w0.3,0.4,0.3,-0.0007530453982136331,-0.04345094807609267,0.07704390585422516,1.0647130012512207,0.1497791087431094
2,D0.4_w1.2,0.4,1.2,-0.0005852097070384939,-0.04290182461093295,0.150809645652771,1.7548195123672485,0.13797337511584604
2,D1.2_w0.15,1.2,0.15,-0.007279326805128901,-0.04147644971852371,0.19671227037906647,16.966096878051758,0.233188135655636
2,D1.2_w0.3,1.2,0.3,-0.0067551714884642716,-0.04100675408002468,0.17604580521583557,16.426984786987305,0.23786551944697776
2,D1.2_w0.6,1.2,0.6,-0.006447023464780733,-0.040556406591058344,0.15750734508037567,15.724435806274414,0.23951841905076054
2,D1.2_w1.2,1.2,1.2,-0.004261757379145016,-0.03826908903873138,0.22198578715324402,17.407079696655273,0.22688471911655284
2,D1.6_w0.15,1.6,0.15,-0.008884551159752957,-0.041881228085024265,0.25841665267944336,105.60044860839844,0.28614152794921666
2,D1.6_w0.3,1.6,0.3,-0.008190015827984485,-0.041226492962159834,0.24254997074604034,105.05611419677734,0.2899214790791494
2,D1.6_w0.6,1.6,0.6,-0.007923562654279181,-0.040802396784413865,0.22898375988006592,104.38683319091797,0.2912354553751392
2,D1.6_w1.2,1.6,1.2,-0.005254723216244316,-0.03807250026803258,0.27863577008247375,106.05814361572266,0.28101761870131087
