scenario,field,regime,coverage_nominal_pct,modes,coverage_actual_pct,n_obs,n_dof,obs_per_dof,n_modes_constrained,constrained_frac,best_rcond,rcond_spread,n_masks,vrmse,vrmse_sd,vrmse_oracle,sparsity_penalty,sparsity_penalty_sd
worms,A,stations,5.0,8,4.8828125,800,289,2.7681660899653977,161,0.5570934256055363,0.1,46.78272314332589,3,2.417781784717519,0.020546051735430573,0.807611577515441,1.6101702072020785,0.020546051735430573
worms,B,stations,5.0,8,4.8828125,800,289,2.7681660899653977,161,0.5570934256055363,0.1,60.535940502360525,3,1.3871719007442582,0.023475798955160533,0.8707424176827958,0.5164294830614624,0.023475798955160533
bubbles,A,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,135,0.4671280276816609,0.01,1925.5075383022968,3,5.756395888841722,0.13849029040087604,0.6394395996309937,5.116956289210728,0.13849029040087604
bubbles,B,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2879.300645587731,3,1.1821105832281003,0.047474972866615305,0.7063388075933293,0.47577177563477074,0.047474972866615305
gliders,A,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,135,0.4671280276816609,0.01,818.0624187645199,3,3.0073082705121634,0.03939452865261133,0.5435733126078505,2.463734957904313,0.03939452865261133
gliders,B,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2195.8839544135712,3,1.203225697912407,0.01917955184561666,0.7213883037049539,0.48183739420745314,0.01917955184561666
maze,A,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,1930.823386375242,3,3.1482202465327123,0.037803587500968204,0.9935319513440243,2.1546882951886874,0.037803587500968204
maze,B,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2236.4371057875405,3,1.9351169179175904,0.01851259536624413,0.996889021968278,0.9382278959493124,0.01851259536624413
spirals,A,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,135,0.4671280276816609,0.01,1068.5217425150574,3,2.3380407582299205,0.032571827162968886,0.48397642651545425,1.854064331714466,0.032571827162968886
spirals,B,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2543.384036570005,3,1.3416171636921945,0.010310742949663857,0.6699938852885328,0.6716232784036618,0.010310742949663857
spots,A,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2070.533902812374,3,3.4224716804047177,0.023457308850566835,0.9966225199395079,2.42584916046521,0.023457308850566835
spots,B,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2681.3699356805623,3,1.5677103061390394,0.011536618339410535,0.9985460320945182,0.5691642740445211,0.011536618339410535
worms,A,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,1690.6685839491986,3,3.0907813856862005,0.02819853991897518,0.807611577515441,2.2831698081707597,0.02819853991897518
worms,B,stations,2.0,8,1.9775390625,324,289,1.1211072664359862,87,0.30103806228373703,0.1,2731.143797022031,3,1.3981966986497614,0.024807544729649193,0.8707424176827958,0.5274542809669654,0.024807544729649193
bubbles,A,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,80,0.2768166089965398,0.01,651.8950795017266,3,6.323000396266846,0.1786411887989966,0.6394395996309937,5.683560796635852,0.1786411887989966
bubbles,B,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,1109.2815022337998,3,1.1165501131817614,0.034354257175324567,0.7063388075933293,0.41021130558843205,0.034354257175324567
gliders,A,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,80,0.2768166089965398,0.01,123.52030709301512,3,3.3189324636244817,0.08986315685294621,0.5435733126078505,2.7753591510166316,0.08986315685294621
gliders,B,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,364.1796933084131,3,1.1774431097179383,0.008958945498493773,0.7213883037049539,0.4560548060129846,0.008958945498493773
maze,A,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,357.1454481275536,3,3.4264554099407056,0.016163526699416484,0.9935319513440243,2.4329234585966812,0.016163526699416484
maze,B,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,481.78834530642916,3,1.9412313690714982,0.020841729294332353,0.996889021968278,0.9443423471032203,0.020841729294332353
spirals,A,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,80,0.2768166089965398,0.01,233.58982725638396,3,2.492074980887741,0.054929800787812635,0.48397642651545425,2.008098554372287,0.054929800787812635
spirals,B,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,549.6384600299017,3,1.3676543224816309,0.018222799897500117,0.6699938852885328,0.6976604371930982,0.018222799897500117
spots,A,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,345.4097714952392,3,3.710060137539958,0.014039303724200937,0.9966225199395079,2.71343761760045,0.014039303724200937
spots,B,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,597.8641326744802,3,1.531891156434054,0.021956902776489918,0.9985460320945182,0.5333451243395357,0.021956902776489918
worms,A,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,80,0.2768166089965398,0.01,436.12867237810957,3,3.3327779862610605,0.01638157132257568,0.807611577515441,2.5251664087456196,0.01638157132257568
worms,B,stations,1.0,8,0.98876953125,162,289,0.5605536332179931,51,0.17647058823529413,0.1,774.3303850426983,3,1.3884732382142013,0.02943889934779803,0.8707424176827958,0.5177308205314053,0.02943889934779803
bubbles,A,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,1.0389476149508137,3,1.8444204980069039,0.08467566785433307,0.41506209372134245,1.4293584042855614,0.08467566785433307
bubbles,B,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,2.439560421168353,3,0.928995045649973,0.0359146803736702,0.5014951520935996,0.4274998935563734,0.0359146803736702
gliders,A,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,0.702980207509211,3,1.033025782630516,0.0360683123347921,0.2181938560952753,0.8148319265352405,0.0360683123347921
gliders,B,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,2.1799973025609276,3,0.802428568273943,0.013313439872638532,0.40453201971282776,0.3978965485611153,0.013313439872638532
maze,A,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,3.6697976703449076,3,1.7732969810614154,0.03168124008986248,0.7784026428360057,0.9948943382254095,0.03168124008986243
maze,B,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,3.9731872368417123,3,1.6632324506250613,0.016699947981979647,0.8059644604113456,0.8572679902137157,0.016699947981979647
spirals,A,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,0.9015729833430726,3,0.8429695928757056,0.02819348577896176,0.25399398956248737,0.5889756033132183,0.028193485778961757
spirals,B,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,2.0262894402048794,3,0.8914986127340461,0.02514272580420435,0.44716162352472644,0.44433698920931963,0.02514272580420435
spots,A,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,5.1978713865961685,3,1.9023581640350102,0.014549215797795646,0.8299513203984682,1.0724068436365424,0.014549215797795646
spots,B,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,5.46350006209859,3,1.7238406067417287,0.01306407610831922,0.8491558459256795,0.8746847608160492,0.01306407610831922
worms,A,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,1.7245576939976193,3,1.2690403278608746,0.008053211475434236,0.4788878071810478,0.7901525206798269,0.008053211475434236
worms,B,blocks,50.0,12,50.0,8192,625,13.1072,558,0.8928,0.1,2.3092747463183243,3,1.1564973055363006,0.014401931911713201,0.5776764424884623,0.5788208630478383,0.014401931911713201
bubbles,A,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,191.84929307839613,3,3.567061335803532,0.16734890629984037,0.41506209372134245,3.1519992420821894,0.16734890629984037
bubbles,B,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,233.0958866412523,3,1.0294437682958735,0.006003709254661239,0.5014951520935996,0.5279486162022738,0.006003709254661239
gliders,A,blocks,25.0,12,25.0,4096,625,6.5536,532,0.8512,0.01,87.42599389348247,3,1.864203696556815,0.10520562376725,0.2181938560952753,1.6460098404615398,0.1052056237672499
gliders,B,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,177.10271553852442,3,0.9442510880828029,0.011618092331363343,0.40453201971282776,0.5397190683699752,0.011618092331363369
maze,A,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,455.86868846874836,3,2.171073564934132,0.044619601901881745,0.7784026428360057,1.3926709220981266,0.044619601901881745
maze,B,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,490.77738628657835,3,1.6775702540559987,0.01971484909544969,0.8059644604113456,0.8716057936446532,0.019714849095449693
spirals,A,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,134.7138645066062,3,1.4445814987233596,0.050218539605968976,0.25399398956248737,1.1905875091608722,0.050218539605968976
spirals,B,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,268.3213248557268,3,1.0552624567154754,0.01589861168075312,0.44716162352472644,0.608100833190749,0.01589861168075312
spots,A,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,374.0563598704369,3,2.332110707096799,0.075065204938918,0.8299513203984682,1.5021593866983307,0.075065204938918
spots,B,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,404.1373624690545,3,1.6236667587265077,0.029506436002991028,0.8491558459256795,0.7745109128008284,0.02950643600299103
worms,A,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,347.3095372511979,3,1.886814858972661,0.06431728469965327,0.4788878071810478,1.407927051791613,0.06431728469965327
worms,B,blocks,25.0,12,25.0,4096,625,6.5536,394,0.6304,0.1,458.97647159316944,3,1.188726937874361,0.004786298596934717,0.5776764424884623,0.6110504953858986,0.004786298596934717
bubbles,A,blocks,10.0,12,10.15625,1664,625,2.6624,327,0.5232,0.01,2674.584636119496,3,5.355940376483146,0.10593454617813894,0.41506209372134245,4.940878282761804,0.10593454617813894
bubbles,B,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,3993.0258377322953,3,1.0302648310403622,0.011677372900613723,0.5014951520935996,0.5287696789467625,0.011677372900613723
gliders,A,blocks,10.0,12,10.15625,1664,625,2.6624,327,0.5232,0.01,1123.4708837085207,3,2.7888717448854563,0.0357031509478677,0.2181938560952753,2.570677888790181,0.0357031509478677
gliders,B,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,3197.4755768226933,3,1.0426827012523538,0.0036518464799213534,0.40453201971282776,0.638150681539526,0.0036518464799213534
maze,A,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,1570.26608282769,3,2.8056815557715287,0.0074001277711890495,0.7784026428360057,2.027278912935523,0.0074001277711890495
maze,B,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,2082.1271526956393,3,1.7081267177876613,0.010485615103268672,0.8059644604113456,0.9021622573763158,0.01048561510326867
spirals,A,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,1564.4800223064879,3,2.142090473713798,0.013082002528393508,0.25399398956248737,1.8880964841513102,0.013082002528393508
spirals,B,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,3818.325648399434,3,1.1915319341532398,0.013650344682544046,0.44716162352472644,0.7443703106285136,0.013650344682544044
spots,A,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,2340.140823932623,3,3.0331210598462035,0.005048802510759022,0.8299513203984682,2.2031697394477354,0.005048802510759022
spots,B,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,3386.3327391978314,3,1.4167506225066553,0.013943678274811841,0.8491558459256795,0.5675947765809758,0.013943678274811841
worms,A,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,2522.9906988288017,3,2.708308566664526,0.015009012358711604,0.4788878071810478,2.229420759483479,0.015009012358711604
worms,B,blocks,10.0,12,10.15625,1664,625,2.6624,197,0.3152,0.1,3977.7508140165155,3,1.1837307305652827,0.019639378036439104,0.5776764424884623,0.6060542880768204,0.019639378036439104
bubbles,A,blocks,5.0,12,5.078125,832,625,1.3312,188,0.3008,0.01,2542.644949447624,3,6.296840946102825,0.02920133981957428,0.41506209372134245,5.8817788523814825,0.02920133981957428
bubbles,B,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,4480.4698131477335,3,1.035899071083448,0.007816626614398064,0.5014951520935996,0.5344039189898481,0.007816626614398064
gliders,A,blocks,5.0,12,5.078125,832,625,1.3312,188,0.3008,0.01,696.3002306834354,3,3.272508538366932,0.016430374706548824,0.2181938560952753,3.054314682271657,0.01643037470654882
gliders,B,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,2191.3804021814976,3,1.0885563980987014,0.00544825234971034,0.40453201971282776,0.6840243783858737,0.00544825234971034
maze,A,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,1043.0061915410834,3,3.1774500593100927,0.014249659572459536,0.7784026428360057,2.399047416474087,0.014249659572459536
maze,B,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,1970.941633015648,3,1.7853319011609654,0.006110978413947658,0.8059644604113456,0.9793674407496198,0.006110978413947658
spirals,A,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,877.6549385547169,3,2.4580288774654857,0.023212451548291317,0.25399398956248737,2.2040348879029983,0.023212451548291317
spirals,B,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,2493.246095455347,3,1.2650879590669424,0.013005324313983949,0.44716162352472644,0.8179263355422158,0.013005324313983949
spots,A,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,1490.5148313395841,3,3.4471695897076575,0.01720841376444236,0.8299513203984682,2.6172182693091894,0.01720841376444236
spots,B,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,2957.9768069654965,3,1.377964568742833,0.008004178371753653,0.8491558459256795,0.5288087228171535,0.008004178371753653
worms,A,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,1651.6731791163272,3,3.1399989763435254,0.015975073156460545,0.4788878071810478,2.661111169162478,0.015975073156460545
worms,B,blocks,5.0,12,5.078125,832,625,1.3312,105,0.168,0.1,3051.5400462786106,3,1.2058323586717083,0.008946499591076752,0.5776764424884623,0.6281559161832458,0.008946499591076752
bubbles,A,blocks,2.0,12,1.953125,320,625,0.512,71,0.1136,0.01,688.6456737376806,3,6.908286486834691,0.10405735865876335,0.41506209372134245,6.493224393113349,0.10405735865876335
bubbles,B,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,1364.9268694399075,3,1.031596303027117,0.0012298388922028748,0.5014951520935996,0.5301011509335173,0.0012298388922028748
gliders,A,blocks,2.0,12,1.953125,320,625,0.512,71,0.1136,0.01,323.6014673022273,3,3.659144876433493,0.05673824777185848,0.2181938560952753,3.440951020338218,0.05673824777185848
gliders,B,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,1126.6058815886843,3,1.1292180366531013,0.001859549551687628,0.40453201971282776,0.7246860169402737,0.0018595495516876281
maze,A,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,436.57752580988523,3,3.4820243190486884,0.004801951062102351,0.7784026428360057,2.703621676212683,0.004801951062102351
maze,B,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,961.7977749870155,3,1.8809344041080323,0.010244349642465466,0.8059644604113456,1.0749699436966864,0.010244349642465466
spirals,A,blocks,2.0,12,1.953125,320,625,0.512,71,0.1136,0.01,385.2071406818879,3,2.6830775996815013,0.009207101748873707,0.25399398956248737,2.429083610119014,0.009207101748873707
spirals,B,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,1203.0690568897478,3,1.3411252799356632,0.007094413411841646,0.44716162352472644,0.8939636564109369,0.007094413411841647
spots,A,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,847.5272524490838,3,3.7851484759390543,0.009831011529601317,0.8299513203984682,2.9551971555405863,0.009831011529601317
spots,B,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,1808.1389549883752,3,1.3831681352940948,0.0043461839194445726,0.8491558459256795,0.5340122893684155,0.0043461839194445726
worms,A,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,717.4964362018053,3,3.45085956815406,0.010347064960301728,0.4788878071810478,2.9719717609730125,0.010347064960301728
worms,B,blocks,2.0,12,1.953125,320,625,0.512,40,0.064,0.1,1485.2940980520789,3,1.2441441185758237,0.00548011516332486,0.5776764424884623,0.6664676760873615,0.00548011516332486
bubbles,A,blocks,1.0,12,1.171875,192,625,0.3072,66,0.1056,0.001,447.3691291521097,3,7.1304451177501855,0.09926912704263696,0.41506209372134245,6.715383024028843,0.09926912704263696
bubbles,B,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,907.7962570482614,3,1.040492665673577,0.00239574615301644,0.5014951520935996,0.538997513579977,0.0023957461530164405
gliders,A,blocks,1.0,12,1.171875,192,625,0.3072,66,0.1056,0.001,163.55122489136957,3,3.729061636747686,0.04628974050855483,0.2181938560952753,3.51086778065241,0.04628974050855483
gliders,B,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,570.9996178982802,3,1.1391171371657196,0.004227851561856507,0.40453201971282776,0.7345851174528919,0.004227851561856507
maze,A,blocks,1.0,12,1.171875,192,625,0.3072,45,0.072,0.01,348.00455222306937,3,3.555842590851931,0.003988705720164216,0.7784026428360057,2.777439948015925,0.003988705720164216
maze,B,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,754.8720550430365,3,1.9093160633253754,0.0051373031884032775,0.8059644604113456,1.1033516029140296,0.0051373031884032775
spirals,A,blocks,1.0,12,1.171875,192,625,0.3072,45,0.072,0.01,219.27035665680629,3,2.7515429809025065,0.015584263951598077,0.25399398956248737,2.4975489913400186,0.015584263951598077
spirals,B,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,709.8646969750134,3,1.357070893079679,0.0022550583051626437,0.44716162352472644,0.9099092695549528,0.0022550583051626433
spots,A,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,477.4860716614763,3,3.869057543421654,0.004488225791816483,0.8299513203984682,3.039106223023186,0.004488225791816483
spots,B,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,1047.0313381182702,3,1.386967054563672,0.006381979652703448,0.8491558459256795,0.5378112086379926,0.006381979652703448
worms,A,blocks,1.0,12,1.171875,192,625,0.3072,45,0.072,0.01,525.011592438592,3,3.527211870272684,0.0022230348778538743,0.4788878071810478,3.0483240630916364,0.0022230348778538743
worms,B,blocks,1.0,12,1.171875,192,625,0.3072,24,0.0384,0.1,1083.3525021558828,3,1.2568825292709616,0.003350033134867003,0.5776764424884623,0.6792060867824993,0.003350033134867003
bubbles,A,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.41506209372134245,0.0,0.41506209372134245,0.0,0.0
bubbles,B,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.5014951520935996,0.0,0.5014951520935996,0.0,0.0
gliders,A,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.2181938560952753,0.0,0.2181938560952753,0.0,0.0
gliders,B,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.40453201971282776,0.0,0.40453201971282776,0.0,0.0
maze,A,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.7784026428360057,0.0,0.7784026428360057,0.0,0.0
maze,B,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.8059644604113455,1.1102230246251565e-16,0.8059644604113456,0.0,0.0
spirals,A,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.25399398956248737,0.0,0.25399398956248737,0.0,0.0
spirals,B,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.44716162352472644,0.0,0.44716162352472644,0.0,0.0
spots,A,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.8299513203984682,0.0,0.8299513203984682,0.0,0.0
spots,B,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.8491558459256795,0.0,0.8491558459256795,0.0,0.0
worms,A,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.4788878071810478,0.0,0.4788878071810478,0.0,0.0
worms,B,grid,50.0,12,100.0,16384,625,26.2144,625,1.0,1e-06,0.0,3,0.5776764424884623,0.0,0.5776764424884623,0.0,0.0
bubbles,A,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.41514769683376357,3.6067852420521207e-07,0.41506209372134245,8.560311242115463e-05,3.6067852420521207e-07
bubbles,B,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.5018165123102604,1.6163192851363503e-06,0.5014951520935996,0.0003213602166607747,1.6163192851363503e-06
gliders,A,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.21819743148550944,2.0744062049550287e-07,0.2181938560952753,3.5753902341469543e-06,2.0744062049550287e-07
gliders,B,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.40456595841437837,1.9055642958622196e-06,0.40453201971282776,3.3938701550569515e-05,1.9055642958622196e-06
maze,A,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.7784039187610827,7.479716047131383e-09,0.7784026428360057,1.2759250770377761e-06,7.479716047131383e-09
maze,B,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.8059718135861326,4.4398950143000645e-08,0.8059644604113456,7.353174786987419e-06,4.4398950143000645e-08
spirals,A,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.25400045100903107,4.265785449221453e-08,0.25399398956248737,6.4614465437040636e-06,4.265785449221453e-08
spirals,B,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.44721301040915423,3.642720895181451e-07,0.44716162352472644,5.1386884427795376e-05,3.642720895181451e-07
spots,A,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.8299561395428589,3.9286987011380826e-08,0.8299513203984682,4.819144390618331e-06,3.928698701138082e-08
spots,B,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.8491843786767083,2.4227716798976183e-07,0.8491558459256795,2.8532751028653713e-05,2.4227716798976183e-07
worms,A,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.478914465962071,3.3576005661744194e-07,0.4788878071810478,2.6658781023221795e-05,3.3576005661744194e-07
worms,B,grid,25.0,12,25.0,4096,625,6.5536,625,1.0,1e-06,0.0,3,0.5778144208809505,1.7622504373374458e-06,0.5776764424884623,0.00013797839248811764,1.7622504373374458e-06
bubbles,A,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.41965403784055827,0.0003108544336178958,0.41506209372134245,0.004591944119215818,0.0003108544336178958
bubbles,B,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.5097575361266847,0.0004444550311512947,0.5014951520935996,0.00826238403308499,0.0004444550311512947
gliders,A,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.22053316004532597,0.0007559452648947616,0.2181938560952753,0.002339303950050673,0.0007559452648947616
gliders,B,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.4116728249287933,0.0015131291497749793,0.40453201971282776,0.007140805215965514,0.0015131291497749793
maze,A,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.7873497844061085,0.002815676415588608,0.7784026428360057,0.008947141570102754,0.002815676415588608
maze,B,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.8160288831207488,0.0029708349777250063,0.8059644604113456,0.010064422709403184,0.002970834977725006
spirals,A,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.2566671341174868,0.0006964102036755002,0.25399398956248737,0.002673144554999433,0.0006964102036755004
spirals,B,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.45422050716008266,0.0012420665069341177,0.44716162352472644,0.007058883635356265,0.0012420665069341177
spots,A,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.8377862946155105,0.0019278631040221643,0.8299513203984682,0.00783497421704212,0.0019278631040221643
spots,B,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.8590126556728391,0.001993332055197682,0.8491558459256795,0.009856809747159708,0.001993332055197682
worms,A,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.48385849250750385,0.0023939634374067686,0.4788878071810478,0.004970685326456059,0.0023939634374067686
worms,B,grid,10.0,12,11.02294921875,1806,625,2.8896,625,1.0,1e-06,0.0,3,0.5857466874981091,0.002872010489367032,0.5776764424884623,0.008070245009646851,0.002872010489367032
bubbles,A,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.43940278742917643,0.0002946506381432448,0.41506209372134245,0.02434069370783402,0.0002946506381432448
bubbles,B,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.5408160870944857,0.0007218768256485465,0.5014951520935996,0.03932093500088607,0.0007218768256485465
gliders,A,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.22707385620060608,0.00018763449579584616,0.2181938560952753,0.008880000105330762,0.00018763449579584616
gliders,B,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.437490934001032,0.0007233439445748883,0.40453201971282776,0.032958914288204265,0.0007233439445748883
maze,A,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.7809482634150632,2.0840206932822576e-05,0.7784026428360057,0.0025456205790575317,2.0840206932822576e-05
maze,B,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.8115193039232794,8.610012612251675e-05,0.8059644604113456,0.005554843511933842,8.610012612251675e-05
spirals,A,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.26610893631445304,7.228090282129725e-05,0.25399398956248737,0.012114946751965672,7.228090282129725e-05
spirals,B,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.4850360915086454,0.0002309375972645,0.44716162352472644,0.03787446798391895,0.0002309375972645
spots,A,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.8349242091281087,0.0001167750726170572,0.8299513203984682,0.004972888729640523,0.0001167750726170572
spots,B,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.8609847334675201,0.00027437256778131924,0.8491558459256795,0.011828887541840602,0.00027437256778131924
worms,A,grid,5.0,12,6.25,1024,625,1.6384,625,1.0,1e-06,0.0,3,0.4980039692456358,0.00021559760349457936,0.4788878071810478,0.019116162064587976,0.00021559760349457939
