surrogate,alpha,arm,horizon,seed,n_samples,rel_welfare_loss,gain_estimator_err,max_min_ratio,bundle_envy,outcome_envy,mean_outcome,law_predicted_loss
strong,0.0,shrunk,8,2,192,7.745333319552951e-05,nan,0.0,16.0,16.0,0.1271345278614758,nan
strong,0.0,smoothed,8,2,192,0.00011052835535517852,nan,0.0,16.0,16.0,0.127130953194826,nan
strong,0.0,uniform,8,2,192,0.15692291364193653,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
strong,0.0,persistence,8,2,192,0.08014889963461083,nan,0.0,16.0,16.0,0.11679895379292848,nan
strong,0.0,learned,8,2,192,0.0021061304236977847,nan,2.1265719360455508e-17,15.279578863176127,15.284389447076089,0.12686296854980297,nan
strong,0.0,learned_robust,8,2,192,0.0020273655695657016,nan,2.0733256499560692e-17,15.324608838809084,15.331281188353215,0.12686852390358058,nan
strong,0.0,plugin,16,2,144,0.0003283808876672746,nan,0.0,16.0,16.0,0.12850056719834288,nan
strong,0.0,shrunk,16,2,144,0.0003283808876672746,nan,0.0,16.0,16.0,0.12850056719834288,nan
strong,0.0,smoothed,16,2,144,0.00032743194181088,nan,0.0,16.0,16.0,0.128500724625004,nan
strong,0.0,uniform,16,2,144,0.13012349957364444,nan,0.705505047151115,0.0,0.3613191877089655,0.11404360715965765,nan
strong,0.0,persistence,16,2,144,0.23903136342291909,nan,0.0,16.0,16.0,0.09991625784015233,nan
strong,0.0,learned,16,2,144,0.003706893786124344,nan,3.6320151207948245e-18,14.984471785025555,14.991585978225949,0.12810307080952985,nan
strong,0.0,learned_robust,16,2,144,0.0036677491749307046,nan,1.6810031019749626e-18,14.981692901364758,14.98815345241759,0.12810573523545166,nan
strong,0.25,plugin,1,0,240,2.5243844555271806e-06,0.000987798473916838,0.23281721883902567,1.4758073698071466,2.0083195189158727,0.10073469065162938,2.5221858796172845e-06
strong,0.25,shrunk,1,0,240,2.5243844555271806e-06,0.000987798473916838,0.23281721883902567,1.4758073698071466,2.0083195189158727,0.10073469065162938,nan
strong,0.25,smoothed,1,0,240,3.451872602266472e-05,0.0038230424108309713,0.2390650022055526,1.4269016010012165,1.958070241989146,0.10059839627656084,nan
strong,0.25,uniform,1,0,240,0.02235756419351481,0.10205577406303998,0.6444972487946347,0.0,0.47111283347883304,0.09633997139743694,nan
strong,0.25,persistence,1,0,240,0.0006377143864523815,0.01590770101443319,0.23252381902435285,1.4927857396733724,2.025265036222447,0.10075064279866165,nan
strong,0.25,learned,1,0,240,0.000214190335122455,0.00768965366235971,0.2362461068477003,1.4371427878656617,1.9666850498508226,0.10064682658698576,nan
strong,0.25,learned_robust,1,0,240,0.0002157799161934514,0.008035923164134396,0.23599321561652065,1.4549950765517983,1.9851585673933747,0.1007012105796418,nan
strong,0.25,plugin,2,0,228,6.638294782744354e-06,0.001577684145999433,0.2361863317403433,1.4424024090074785,1.952859963845356,0.10378550404011057,6.617127342602375e-06
strong,0.25,shrunk,2,0,228,6.638294782744354e-06,0.001577684145999433,0.2361863317403433,1.4424024090074785,1.952859963845356,0.10378550404011057,nan
strong,0.25,smoothed,2,0,228,3.5627581977914756e-05,0.003972883330916256,0.2423629547994795,1.3961576493831827,1.9057668827170884,0.1036510172319539,nan
strong,0.25,uniform,2,0,228,0.02200728099471136,0.10135008354865832,0.6457458758127619,0.0,0.4668073329961366,0.09936467317772178,nan
strong,0.25,persistence,2,0,228,0.002341920992509392,0.03044025851462886,0.2386765316354081,1.4652989117885609,1.9674119429695984,0.10371250733997926,nan
strong,0.25,learned,2,0,228,0.00017869166872381688,0.007160634094583307,0.2386510024927218,1.414252388199428,1.9241279102363469,0.10371728062459976,nan
strong,0.25,learned_robust,2,0,228,0.0001802709043830888,0.007457866087671382,0.23837328549440978,1.431792858114441,1.9420475391865184,0.10377235169736154,nan
strong,0.25,plugin,4,0,216,1.0442455376616983e-05,0.0019756838999352216,0.24457740766806726,1.3791582742775177,1.8556878227333924,0.10701858896629449,1.0352972324312665e-05
strong,0.25,shrunk,4,0,216,1.0442455376616983e-05,0.0019756838999352216,0.24457740766806726,1.3791582742775177,1.8556878227333924,0.10701858896629449,nan
strong,0.25,smoothed,4,0,216,3.735800993710329e-05,0.0040962690198532,0.25082550271764487,1.3365860163529875,1.8130339041187074,0.10688799333296188,nan
strong,0.25,uniform,4,0,216,0.021035336594922977,0.09917762022391831,0.6509624711799005,0.0,0.45524565394484945,0.10264744283649806,nan
strong,0.25,persistence,4,0,216,0.007738835494999866,0.05677218718848946,0.25005196834482957,1.4351433742485151,1.8668140500330173,0.10656920376503463,nan
